"","Protein_Group","Genes","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","[5] HS1.raw.PG.MS2Channel3","[6] HS3.raw.PG.MS2Channel3","[7] HS4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"2661","O96008","TOMM40",20.11877251,340.7932434,NA,NA,194.7008209,85.84497833,217.9907684,-4.07150905219317,4.94929098737876,-1.86636228916797,0.105750560108393,0.247148716014317,-4.38930439594906,"Others"
"2662","Q53HC0","CCDC92",373.3146667,322.8685303,442.6531372,532.4421997,194.0330353,326.3231201,16.78318214,1.98009952228547,7.83634810827864,1.86508851590436,0.105946045833372,0.247512569135138,-4.39088765744225,"Others"
"2663","Q8TEA8","DTD1",145.7519989,135.4829254,NA,105.2284546,NA,NA,14.6688509,3.93193403965513,3.57009527664858,1.86344301745926,0.106199101699762,0.248010594619159,-4.39293258059904,"Others"
"2664","Q9Y4F1","FARP1",464.336853,451.3106384,448.5860291,331.6529541,606.6691284,693.4962769,740.2909546,-0.688546515892337,9.01349866037231,-1.86112858316295,0.106556028279774,0.248750728180148,-4.39580808432684,"Others"
"2665","O75925","PIAS1",NA,1360.45166,618.7120361,NA,266.3128662,4176.821777,3997.988281,-5.76385062464187,7.39181775172768,-1.86059646594096,0.106638255258476,0.248755930027179,-4.39646907702145,"Others"
"2666","Q96FT7","ASIC4",80.4056778,72.46118164,NA,202.8763885,412.6000366,314.3067932,365.9205017,-3.44962989950096,6.5327924655596,-1.86080996332501,0.106605256523762,0.248755930027179,-4.39620387736617,"Others"
"2667","P03915","MT-ND5",191.4020538,18.33960533,NA,14.04045773,323.9017639,133.7916107,76.07710266,-3.28583151499651,5.35127435791233,-1.85989464874396,0.106746800167162,0.248915766868983,-4.39734080035142,"Others"
"2668","Q9H0C8","ILKAP",934.9299316,NA,NA,1931.775024,1685.730469,2089.094971,2272.006836,-5.76990559772613,7.66949536418918,-1.85883759879489,0.106910489480429,0.249204023267913,-4.39865360658202,"Others"
"2669","P50583","NUDT2",852.8201294,1077.128662,1154.59668,507.7030029,818.6204224,378.4524841,218.0105133,1.07048639168061,9.28552113190094,1.85809570950273,0.107025520627371,0.249285285685999,-4.39957489036745,"Others"
"2670","Q96JN8","NEURL4",62.02153397,135.5803833,39.21160126,21.07749367,41.13253784,12.65652084,NA,2.66022895654283,4.57625783077797,1.85812261966185,0.107021346057046,0.249285285685999,-4.39954147468247,"Others"
"2671","Q9HC38","GLOD4",394.516571,NA,NA,11.83358002,89.79663086,155.2584076,194.1376343,-4.05620684118152,4.81573588604778,-1.85103691194564,0.108126044046442,0.251754349653621,-4.40833607698722,"Others"
"2672","Q9NP81","SARS2",860.340271,538.4013672,530.5789185,443.4781189,954.5220337,970.6826782,834.1750488,-0.674532979668323,9.45802644060302,-1.84482047819077,0.109104348840171,0.253937105328228,-4.41604494135407,"Others"
"2673","O00522","KRIT1",694.3969727,6260.105469,4577.388184,4885.772461,21596.75586,4008.558105,11566.78223,-1.67125242907847,12.3335472794833,-1.84316869134378,0.109365741034131,0.254070057337041,-4.41809220041139,"Others"
"2674","P47224","RABIF",112.3159561,496.9778748,87.72518158,812.1620483,887.3648682,534.1553345,1136.641235,-1.68951349994801,8.70478117344055,-1.8440554287514,0.109225340902276,0.254070057337041,-4.41699321661644,"Others"
"2675","Q9GZP4","PITHD1",225.739212,344.9852905,366.3174744,310.4083252,180.3922577,148.6230469,150.9238586,0.9406303322946,7.86262381921991,1.84339503631751,0.109329886404638,0.254070057337041,-4.41781169087373,"Others"
"2676","Q9P0J1","PDP1",282.3366394,977.8687744,445.0062561,356.1163635,137.5562286,265.8625793,243.4793854,1.13801223867901,8.35290936645762,1.84359165522407,0.109298749865656,0.254070057337041,-4.41756801387527,"Others"
"2677","Q9UPW8","UNC13A",NA,NA,12.71850109,19.94196129,12.8767128,13.98890305,114.1795959,-2.8077921653561,3.24493340204276,-1.84385680605483,0.109256774270906,0.254070057337041,-4.41723939245289,"Others"
"2678","A1L0T0","ILVBL",56.91839981,NA,58.11955643,516.6647339,505.664917,462.2731323,442.3592529,-3.68829966694192,6.770046758694,-1.83866417992127,0.110081668236227,0.255637750097495,-4.42367284309069,"Others"
"2679","Q04760","GLO1",1163.133667,2913.712891,995.0319214,1439.209839,1323.203613,4587.022461,5214.537598,-1.09114944494831,11.0042081140973,-1.83827234297985,0.110144159889405,0.255687394681676,-4.42415812715848,"Others"
"2680","Q9NR19","ACSS2",439.9840088,575.0571289,29.90276337,50.53777695,327.8451233,NA,NA,4.36088008612059,5.27901963290296,1.83588377381619,0.110525843838122,0.256477695085554,-4.4271157656485,"Others"
"2681","Q14353","GAMT",1106.338013,NA,NA,NA,54.64843369,148.0377808,987.0388184,-5.12718913722449,4.72558676163536,-1.83511648072816,0.110648726579091,0.256571376060912,-4.42806565625123,"Others"
"2682","Q9NYJ8","TAB2",953.1415405,2308.015137,1318.961914,1022.247925,886.5205078,831.8792725,706.1596069,0.705254742192576,10.0568334713706,1.83522710421928,0.11063100193861,0.256571376060912,-4.42792871324734,"Others"
"2683","Q14160","SCRIB",NA,92.15895844,86.12592316,112.176506,219.9851227,1876.236572,133.9652863,-3.62727739906377,6.50681831443345,-1.83398856972077,0.110829603457834,0.256895007045944,-4.42946179919948,"Others"
"2684","Q9UJ04","TSPYL4",75.45318604,NA,58.41534424,76.24701691,549.9935913,572.9336548,55.46187973,-3.42477679330294,6.07293040546061,-1.8323597600114,0.111091313293442,0.257405692016361,-4.43147757325774,"Others"
"2685","Q01973","ROR1",NA,NA,95.50046539,NA,69.76563263,17.52809906,23.52461815,-3.3428102395769,3.08074895855078,-1.82998706738686,0.111473620307388,0.258099197576935,-4.43441313442141,"Others"
"2686","Q96HY6","DDRGK1",110.9409561,36.40986252,NA,NA,182.6820831,25.17113304,262.5832825,-3.74971031564742,4.61500393766102,-1.83018931478052,0.111440982901195,0.258099197576935,-4.43416294654444,"Others"
"2687","Q9Y496","KIF3A",317.7617493,32.32468033,356.9535217,249.0527496,715.2476196,737.5338135,386.5158081,-1.74750597544489,8.20507387300181,-1.82619427270732,0.11208739759764,0.259423716285717,-4.43910364260749,"Others"
"2688","Q96BR5","COA7",NA,47.60197449,NA,20.88627434,51.39796829,79.72473145,22.47963715,-3.0195142932931,3.80780193012498,-1.82191207433859,0.112784312214252,0.260939597343912,-4.44439634316136,"Others"
"2689","Q9H0E3","SAP130",NA,260.4498901,NA,NA,55.42172623,181.3016815,25.96895409,-4.01959921198653,3.73028303994698,-1.82107618636874,0.112920839454656,0.261158311851433,-4.44542910184179,"Others"
"2690","Q9BUK6","MSTO1",13.25251865,NA,NA,50.96979904,66.62104034,13.89328861,75.83737183,-3.03005570114541,3.68178194033768,-1.82008070853636,0.113083641741065,0.261437608917355,-4.44665887466626,"Others"
"2691","P51114","FXR1",64.33187103,NA,71.34812164,NA,119.5056458,72.31996918,86.12404633,-3.46638040890568,4.53724128083587,-1.8153839929577,0.113854823067434,0.263102759829999,-4.45245860570379,"Others"
"2692","Q9BQC3","DPH2",948.59375,269.5178528,190.9669952,39.16871262,77.64369965,86.70932007,NA,3.47022617834017,6.23362556591801,1.81517954666037,0.11388850771223,0.263102759829999,-4.45271097543944,"Others"
"2693","Q02750","MAP2K1",262.3856812,142.916626,313.179657,526.836853,245.3811951,74.37546539,NA,3.41045538684658,6.67575546186107,1.81346141345129,0.114171969414503,0.263654932732011,-4.45483154963504,"Others"
"2694","Q9Y2W2","WBP11",NA,NA,NA,673.5410767,86.07953644,66.72100067,296.4250488,-4.56461789520708,4.30570543464472,-1.81321720261636,0.114212315288638,0.263654932732011,-4.45513291878439,"Others"
"2695","O00629","KPNA4",NA,NA,93.17514038,NA,60.99113846,35.0433197,12.26188564,-3.3123027723411,3.05887692439876,-1.81051182693958,0.114660192264352,0.264546138848225,-4.45847076787342,"Others"
"2696","O95336","PGLS",NA,10.97918701,20.77724266,83.93679047,71.84749603,119.3683701,63.04941177,-2.75752984599152,4.79067979965854,-1.81037160498729,0.114683452377362,0.264546138848225,-4.45864373495644,"Others"
"2697","Q13683","ITGA7",37.99959946,172.5417328,52.43354416,35.97178268,61.31723404,363.1941833,487.1871338,-1.88233309104597,6.72485236714064,-1.80824366507897,0.115036997227101,0.265263287265608,-4.4612681555004,"Others"
"2698","P12081","HARS1",4523.730957,3471.262451,2883.671875,3840.563477,2684.932861,2976.052002,3002.630127,0.332280595845209,11.6843305217035,1.80530612330676,0.115526785060982,0.266293949701351,-4.46488969707125,"Others"
"2699","P14859","POU2F1",787.0724487,NA,NA,NA,80.20858002,148.2816162,166.0910797,-4.57776850740846,4.36744690256551,-1.80304322902589,0.115905460356252,0.267067824362924,-4.46767840837019,"Others"
"2700","P11274","BCR",11.68425369,NA,NA,142.7980042,104.7020569,62.88766861,45.16625977,-3.37514741614338,4.15470839338622,-1.80153358933111,0.116158751955797,0.267552325338187,-4.46953830346505,"Others"
"2701","Q15119","PDK2",228.9836578,283.6889648,94.78674316,431.9720154,119.2598877,109.4013367,NA,3.26908674684222,6.43359141490779,1.79891247328487,0.116599801071136,0.268468775587336,-4.47276653512622,"Others"
"2702","P30566","ADSL",14.84353161,NA,NA,34.23140335,63.56593704,23.22514915,21.14534378,-2.74553580186901,3.45781122270001,-1.79764010619052,0.116814482077237,0.268764063647184,-4.47433314699084,"Others"
"2703","Q6ZT12","UBR3",385.7305908,80.52062988,228.3332977,267.5420227,472.307251,400.3154602,589.6055298,-1.20011295035534,8.22798023560605,-1.79782930306897,0.116782535562244,0.268764063647184,-4.47410021624555,"Others"
"2704","Q969R2","OSBP2",171.4583893,327.5126953,56.24130249,18.52275658,213.263031,NA,NA,3.89791510672278,4.80845977374366,1.79717315104896,0.116893365108813,0.268846093791312,-4.47490801228533,"Others"
"2705","Q9Y624","F11R",NA,NA,NA,13.2780571,NA,53.23583603,590.5120239,-4.03088079018765,2.68645228153446,-1.79625701889584,0.117048277371759,0.269102860249526,-4.47603573618554,"Others"
"2706","P32969","RPL9",524.2415771,117.7971573,NA,238.2510223,795.5918579,787.3671875,1103.335205,-3.83190065212147,7.60013691025197,-1.79461974544518,0.117325623911232,0.269640818589782,-4.47805076022986,"Others"
"2707","Q9BRX8","PRXL2A",51.41441727,194.4946899,359.4063416,616.1452637,787.0700684,532.3834839,681.8881226,-1.59411555085404,8.45464845176963,-1.79317179158402,0.117571429044787,0.270105916966948,-4.47983235894614,"Others"
