"","PG.Genes","row_mean.HN_L","row_mean.HS_L","row_mean.HN_H","row_mean.HS_H"
"4228","NUDT9",5172.850464,4501.427409,NA,NA
"4229","TARS2",1874.1008453,3429.6757,478.1741587,NA
"4230","ACAT2",93359.1757875,50551.89323,NA,203.3486748
"4231","RTL8A",5921.3725585,5749.171224,NA,196.722195923333
"4232","FUNDC2",2155.79838033333,716.87248025,NA,NA
"4233","RPAP1",4410.984375,4199.71215833333,675.601440425,644.9475403
"4234","C1orf43",1448.47622675,716.0125327,412.092869515,NA
"4235","SFXN3",58039.78125,51529.51302,324.1940918,725.2021281
"4236","CHID1",3014.87774675,7946.94791666667,NA,NA
"4237","SLC4A1AP",1051.33314513333,4823.12695333333,NA,NA
"4238","LSM14B",1679.58679175,5691.241862,NA,235.445421833333
"4239","SORBS1",5723.9711915,5965.195801,171.757239575,79.4517822233333
"4240","JAM3",3909.15576175,2211.46602366667,59.2052955625,216.229034433333
"4241","HINT2",2967.673523,4485.729004,NA,NA
"4242","SALL3",20150.881835,29346.6035166667,1050.506668225,526.101531966667
"4243","OSBPL11",1999.19488525,2559.270589,NA,NA
"4244","BBS2",1202.74597166667,715.0711975,NA,NA
"4245","CECR2",4908.70327775,4713.63313833333,NA,NA
"4246","TBC1D10A",7727.02124025,7793.44083733333,NA,359.160151796667
"4247","TMEM120A",3194.5388795,2707.77197266667,NA,59.0996112833333
"4248","NAA15",3489.9100955,7947.08577466667,182.910324106667,96.5242843666667
"4249","BCL2L13",9488.824463,4937.30387366667,218.254522325,182.920382186667
"4250","FSD1L",11087.6936025,3828.37963833333,NA,76.36266327
"4251","SLC12A9",4740.5146485,5514.42480466667,NA,143.685178103333
"4252","SRRT",20547.989792175,9784.997234,137.923138916667,NA
"4253","TMEM121B",920.618957575,NA,NA,NA
"4254","QTRT1",1945.17636125,3046.06258133333,137.08414461,301.676442433333
"4255","AP1M1",26467.9399425,23127.3710933333,251.045430195,224.2402954
"4256","SLC26A6",2502.520813,2020.931112,8597.58772633333,2911.73952022333
"4257","OSBPL1A",1366.775131175,1504.7966717,NA,NA
"4258","HDHD5",6297.81420875,7174.05745433333,NA,NA
"4259","EMILIN2",4779.24115,4229.941732,NA,NA
"4260","ITPA",2666.0932005,1983.12910966667,70.6981029466667,4119.187988
"4261","CHMP4A",2313.4743041,1958.5579936,NA,NA
"4262","EIF2A",3624.7749025,7753.478353,NA,NA
"4263","SEC11C",6027.98510725,7760.44726566667,NA,NA
"4264","CADM1",31882.3427725,8627.12646466667,214.0512218375,689.5690206
"4265","POLDIP3",4739.70666525,9556.359051,NA,NA
"4266","GNB1L",1442.2915497,2401.63704433333,NA,NA
"4267","FUT8",650.740315733333,2880.332601,NA,NA
"4268","MRPL32",963.971272733333,1001.31367996667,NA,NA
"4269","MRPL20",910.69042215,2304.48246266667,NA,305.70392418
"4270","MRPL13",9687.5815415,11551.7985033333,87.1740875233333,128.442677786667
"4271","MRPL9",9526.1640625,11675.33789,NA,NA
"4272","MRPL4",3103.98449725,5529.45670566667,NA,NA
"4273","MRPL1",9022.535889,10560.5345063333,275.987361925,233.79437
"4274","NIFK",1496.00668325,3310.16886366667,NA,NA
"4275","PARD6B",7853.04479975,6286.04899066667,NA,479.3517761
"4276","SEZ6L",4213.0407105,4389.33634433333,151.941468566667,320.764048266667
"4277","FAM126A",1790.9038085,633.310953766667,NA,NA
"4278","HELZ2",8255.22509633333,19051.6900226667,NA,33.44476509
"4279","RBCK1",1912.0855715,830.661895733333,150.9051408875,661.08210755
"4280","MRPS26",16058.81469825,18273.4827466667,NA,57.7503986366667
"4281","WNK3",4806.327698,2702.17342133333,NA,46.37962866
"4282","NLN",24698.749025,19759.2747366667,NA,NA
"4283","CEP41",9971.8624275,5544.07861333333,181.8201065,495.3194987
"4284","BACH2",1630.76286325,1193.85302733333,NA,NA
"4285","PANK2",968.6757404,558.110127766667,NA,NA
"4286","DOCK9",1192.721756175,266.1111374,154.281986235,NA
"4287","PITPNM2",8637.4022215,5727.13346366667,NA,NA
"4288","PCDH11X",1311.037079,869.128011133333,NA,142.508229566667
"4289","MRPL37",7399.17846675,8920.85237633333,NA,419.4272664
"4290","GTPBP4",1645.41040053333,17964.9622433333,NA,309.195434566667
"4291","ASPSCR1",3967.19323725,2927.260254,103.002039606667,81.7984949633333
"4292","OSBPL8",14573.88379,14927.5113933333,1015.4923173,383.055379233333
"4293","OSBPL6",3542.08923325,2739.22680666667,NA,NA
"4294","RAB34",1001.17358385,865.176432266667,NA,218.6380615
"4295","DPH1",1576.67703225,2131.48352033333,NA,NA
"4296","WDR11",4338.253235,3957.00846333333,NA,94.46525573
"4297","UPF3B",3324.7266845,4963.461914,NA,NA
"4298","PRKD2",796.2345378,780.04019165,NA,NA
"4299","ULBP3",3337.948059,647.9529012,158.432416276667,109.568016065
"4300","UBXN6",4426.2370605,2714.14306666667,NA,22.415252685
"4301","UCK2",753.348571833333,2841.39485666667,NA,NA
"4302","API5",1689.416030825,28028.8020833333,NA,442.321955366667
"4303","SPRY4",3038.37066625,1921.53145333333,332.4789319,160.217554733333
"4304","TRIM2",91316.138675,58707.6263,NA,405.107899966667
"4305","UNK",2485.56719975,1831.46529133333,71.0760313666667,30.74107615
"4306","FTO",4080.268203975,7205.68229166667,NA,262.292185466667
"4307","ZDHHC5",5848.9957275,3032.25903333333,NA,59.129571915
"4308","TANGO6",4627.77896125,5068.67480473333,119.01488495,579.562484766667
"4309","TNKS1BP1",32690.07666,17887.2945966667,115.182970676667,224.9773458
"4310","SEMA4C",4985.0997315,2506.90690133333,793.8179399,604.227630633333
"4311","UBE2O",21411.1875025,11729.7451166667,NA,NA
"4312","PHACTR1",7514.08361825,2412.455851,673.10269165,NA
"4313","ZYG11B",4188.482117,4001.124349,1134.722495925,689.897481266667
"4314","SELENOI",9615.32922375,7137.47477233333,NA,NA
"4315","XPO4",1888.62866225,4694.645833,NA,NA
"4316","LNPK",22412.8388675,18027.17904,134.090315815,151.0507965
"4317","TTYH3",13232.66906725,15001.8916,NA,14.036805155
"4318","ARHGAP39",2859.10943625,2838.21494553333,NA,30.296175005
"4319","SRCIN1",19652.905275,6032.64453133333,NA,NA
"4320","MTMR12",2329.0516355,1230.76188133333,NA,NA
"4321","THSD7B",1025.713623075,500.7934723,NA,172.247783685
"4322","STRADB",2812.523216075,NA,NA,NA
"4323","YIPF3",2596.9934695,8068.549642,53.6622378033333,754.453084333333
"4324","NDEL1",5240.96057125,1249.12489846667,NA,NA
"4325","ROGDI",12231.8491225,5611.93652333333,NA,502.128133296667
"4326","C20orf27",9014.7719735,4794.41552733333,119.566661345,99.8264389
"4327","PDGFD",2934.33554075,1811.146281,NA,127.04565618
"4328","PITHD1",21641.2226575,17158.6341166667,311.862575525,159.979721066667
"4329","DERL2",8027.65454125,9951.22705133333,NA,NA
"4330","COMMD5",3178.6308595,3269.96956366667,NA,NA
"4331","POLR1E",3817.685319,4898.62727833333,NA,908.326952533333
"4332","WDR61",3554.25994875,6758.793294,NA,279.749209066667
"4333","SLIRP",23508.675295,30292.0078166667,NA,253.569287613333
"4334","SRR",14474.425535,10021.0123693333,55.5738859133333,54.9721991066667
"4335","CCDC90B",1183.78897105,292.885424303333,278.705986025,161.71648405
"4336","NIF3L1",3569.1049805,4865.46012366667,NA,55.89280922
"4337","EGLN1",3753.87347425,2526.08752466667,NA,76.290159225
"4338","SLC5A7",5213.57421866667,NA,NA,NA
"4339","COA1",2023.44033825,2622.58117666667,NA,187.06539915
"4340","MFF",8617.966797,6602.47184266667,1961.93429575,1017.75563546667
"4341","NAA50",2491.0332335,8333.02653,232.1687393125,185.126057933333
"4342","UBA5",9673.71826125,5085.06070966667,NA,279.99260966
"4343","MKRN2",3638.7902225,6007.52180966667,NA,NA
"4344","LHPP",4498.3790285,5168.05696633333,NA,66.217409135
"4345","MTFR1L",6985.537964,4267.54443333333,NA,108.892925285
"4346","TMEM126A",19634.00708,16077.97917,602.253326433333,245.743209833333
"4347","PAIP1",19388.42627,11708.0162766667,71.6999562566667,NA
"4348","CLPB",3837.25421125,3992.196859,NA,NA
"4349","RAB33B",6428.1030275,2845.236979,NA,679.898126076667
"4350","LSG1",906.139658633333,2715.71264666667,NA,1022.85822556667
"4351","FAM107B",14336.66381825,4786.96443666667,NA,NA
"4352","NAT10",480.158075933333,5110.84065766667,NA,560.346995033333
"4353","COMMD4",1934.47888175,1292.713908,NA,18.27647114
"4354","KLC2",61116.0625025,22122.6035166667,12831.60257277,3490.47020486667
"4355","XRN2",511.8276774,11321.357095,NA,478.2202835
"4356","TOLLIP",22854.515625,12344.4749366667,NA,175.434557566667
"4357","ARL6",3799.718506,2976.40421566667,383.371623975,217.99325565
"4358","WWP1",722.98350515,NA,NA,NA
"4359","PCBD2",788.6826376,4005.6488035,NA,NA
"4360","NT5C3A",2956.84002675,2963.276367,NA,NA
"4361","CYRIA",11878.38916,9136.26806833333,6097.968933,14236.8111973333
"4362","FXYD6",7453.75476075,2944.414225,332.7168722175,156.89991631
"4363","TMEM222",4068.5599365,2683.394938,472.018549045,84.796853085
"4364","HDHD2",20029.6401375,13680.77181,NA,84.2049636733333
"4365","QRSL1",4463.8493655,4506.16772466667,NA,NA
"4366","GABARAPL1",757.84921265,725.3754476,289.537862775,73.46709696
"4367","RAB1B",128774.2011775,86204.3723966667,302.2191162,1480.22957366667
"4368","MRPL18",10755.755615,11011.154947,NA,NA
"4369","LMAN2L",1204.9241945,4751.396647,NA,52.4473209366667
"4370","SMG9",3696.43090825,5650.443034,170.714635846667,891.417358433333
"4371","C11orf54",3642.1791995,2722.581299,NA,NA
"4372","FAM234A",5258.91931175,3153.727946,81.5337206533333,NA
"4373","OSBPL5",4492.87146,5686.408529,NA,NA
"4374","NAPB",26985.2465825,12030.8759766667,315.0274925,206.87065503
"4375","STMN4",7523.5180665,2515.014689,517.1175213475,1131.13480633333
"4376","METTL9",3235.22271725,4092.70003233333,3216.96179225,1901.51359033333
"4377","ANAPC1",2910.67749025,2844.86889633333,95.371084215,425.12789724
"4378","IRF2BPL",893.4055786,10367.6497413333,NA,323.100428233333
"4379","TMX4",15830.9909675,22534.5664066667,989.92583465,674.910319166667
"4380","ASCC2",4161.0688475,5231.91503933333,NA,NA
"4381","RBSN",3546.21813975,2427.45092766667,557.034444166667,345.254150366667
"4382","OSBPL2",4145.36590575,3137.593994,NA,808.3301189
"4383","SLC25A51",2127.39364625,2079.51281733333,NA,NA
"4384","ATG5",8026.61499025,8616.10416733333,4779.411804,3652.57828766667
"4385","WDR13",4835.326294,3828.65942366667,767.44454565,3081.43546566667
"4386","EPN3",3049.54061875,2084.01438396667,NA,NA
"4387","EHD4",2624.23760975,2125.21407066667,NA,66.446392055
"4388","PORCN",827.8275604,1700.27986633333,466.14346887,788.7691447
"4389","SPTBN4",1371.6074217,NA,NA,NA
"4390","VPS33B",5829.59313975,3598.037272,NA,NA
"4391","VPS16",8236.58557125,9049.85221366667,NA,198.443628956667
"4392","VPS11",13014.446045,14169.3261733333,107.437654493333,13875.1702466667
"4393","SH3BGRL3",14500.286135,8446.62923166667,153.651121153333,131.799736046667
"4394","GAN",3555.5407105,2076.62312833333,NA,NA
"4395","SLC25A32",904.73147575,1212.984131,NA,NA
"4396","TRIOBP",1169.500823925,1238.4002072,NA,1840.372096885
"4397","SEMA6A",681.710113433333,4962.7243655,NA,NA
"4398","SLK",6631.9936525,3363.56290666667,NA,NA
"4399","PPIL3",19423.748535,14514.4749333333,NA,47.896285055
"4400","SLC38A1",2656.27035525,2311.62060533333,NA,137.80086135
"4401","PDCL3",5347.7838135,5596.50716166667,1619.837799,1203.161906
"4402","TAOK3",2305.5193175,2171.85941566667,NA,66.055944445
"4403","RAB3GAP2",15984.66333,12729.95215,973.0741425,4809.49007136667
"4404","ADNP",5600.91235333333,9249.59049466667,NA,70.50454523
"4405","DPH5",2465.235763375,6352.35286466667,NA,NA
"4406","DHX36",3896.1575925,7602.61979166667,NA,184.09721376
"4407","PPA2",3310.6481325,5006.10432933333,128.612175455,NA
"4408","SPNS1",4277.42324825,4011.19083666667,NA,374.2886658
"4409","MRPL46",6722.206421,6668.41064433333,NA,NA
"4410","PARL",4566.7646485,3259.25097666667,260.05189515,239.7085648
"4411","PNN",589.4462687,11292.7972,NA,209.235811866667
"4412","TMEM245",5173.52661125,5582.26839166667,494.343303675,480.850341766667
"4413","CPVL",4659.7631225,19948.79232,62.685461045,464.945963533333
"4414","C11orf68",14883.5119625,10578.9466143333,60.01314481,NA
"4415","GHITM",4908.2489625,5849.11263033333,265.076995833333,111.257331865
"4416","BOLA2",2792.04208375,5240.13210063333,NA,46.594536785
"4417","TMX1",7682.009766,11806.2467466667,NA,NA
"4418","ACBD3",2731.3444825,8894.38850933333,NA,59.511582375
"4419","CDC42EP4",12552.938475,5252.146973,536.617836025,707.887420633333
"4420","PTPN23",4481.31579575,4370.125163,NA,NA
"4421","UNC45A",1204.645095875,4247.75244133333,NA,86.7205963066667
"4422","DNAJC5",5034.11938475,1894.34077966667,NA,NA
"4423","C1orf198",4408.90063475,1141.3902589,97.591582775,348.37949243
"4424","CHMP4B",7085.89575175,3613.753418,NA,380.5408325
"4425","RWDD1",825.73365775,913.9808146,NA,51.296720505
"4426","FZD8",4383.032349875,14606.510255,NA,NA
"4427","CUEDC2",1689.800578,429.4880778,NA,125.754592893333
"4428","FBXL15",2867.222168,1614.481771,34.84684086,NA
"4429","RBKS",18160.7255875,11095.30404,122.524328226667,132.43531927
"4430","FN3K",35709.74121,23304.0839833333,567.868415825,185.3560079
"4431","POFUT1",742.68107605,2520.02685533333,NA,496.313110333333
"4432","PIGU",3517.3916015,6628.10465533333,365.190334325,147.247713713333
"4433","MAP1LC3A",13956.8847675,4695.906494,NA,83.924788455
"4434","WNK1",6475.24169925,4294.08732066667,773.828804125,197.80722427
"4435","RNPEP",3716.5459595,3790.523356,NA,NA
"4436","GOLPH3",1613.163513225,2926.05875633333,NA,44.10506725
"4437","OSGEPL1",4532.611145,3187.465739,NA,160.156431175
"4438","EPB41L1",32424.96045,19525.5611966667,326.119060525,289.024998966667
"4439","GLIPR2",12058.20996,6049.277995,NA,NA
"4440","TRABD",680.947886266667,580.636505133333,NA,NA
"4441","SMDT1",14780.35595775,7513.80224633333,NA,NA
"4442","FBXO44",1890.223572,1929.35697433333,NA,NA
"4443","EHD1",30871.98291,10417.814455,NA,131.676811233333
"4444","RNF41",856.713175466667,1356.1583255,NA,NA
"4445","ALG2",3199.769409,4297.96378566667,NA,NA
"4446","HEATR1",5870.163792675,2989.52417,NA,91.78815844
"4447","POMK",4311.90612775,4066.02832066667,230.6399676,129.20875676
"4448","TFB2M",1881.292643,2843.485677,NA,NA
"4449","CIAO2A",2127.56807433333,2063.830078,NA,NA
"4450","OPA3",5929.0948485,6800.15625,NA,NA
"4451","PRR36",10731.881106,2441.22599266667,178.3699665075,451.05465695
"4452","CIAO3",2534.28082275,2007.82714866667,204.0105762375,1460.69057213333
"4453","DHX33",30689.78296,9558.513347,NA,1959.134827
"4454","WDCP",1270.19510923333,992.971232166667,NA,NA
"4455","YTHDC2",389.090568525,2830.321696,NA,134.92961884
"4456","RPAP3",2639.9036255,4442.65242533333,NA,56.928476335
"4457","BCAS3",2325.2447205,746.880635566667,NA,NA
"4458","ALG9",4047.15673825,6534.21695966667,73.0989894866667,384.2578125
"4459","LDAH",15216.4916975,15233.3821633333,NA,NA
"4460","RANBP3",897.1308135,2601.68831366667,NA,60.2295411433333
"4461","GAREM1",2974.0858155,1058.19335936667,NA,NA
"4462","SMYD3",7286.001343,7707.27604166667,NA,NA
"4463","WDR26",4009.5739745,5648.328125,NA,57.001312255
"4464","TDRD3",1128.0616453,1043.38877346667,NA,355.08099876
"4465","PPP1R3E",1955.752899125,3115.597738,NA,NA
"4466","MVB12B",3787.2243045,1817.46464033333,NA,219.22660065
"4467","IFT22",1872.537323,1156.70972455,NA,NA
"4468","PTGES2",20626.4184575,12606.70443,NA,194.9833603
"4469","DNAJC18",10993.43774275,12211.367514,484.48552132,1266.75492366667
"4470","UBE2Z",20307.416995,13969.6617833333,34.8578262333333,NA
"4471","ACAD9",11572.714355,11569.3339866667,NA,58.395578385
"4472","NT5DC2",17948.98291,29575.1250033333,73.78912927,509.2171936
"4473","RMND5A",964.437515475,1184.668844,NA,NA
"4474","DDX31",21198.8916,8659.06982266667,NA,NA
"4475","CNNM2",16055.8557125,17132.8710933333,NA,NA
"4476","MINDY3",6593.34667975,4836.17651366667,46.4469502766667,93.79913475
"4477","AKTIP",570.8883667,1730.65018733333,510.603225825,343.932818066667
"4478","GORASP2",1185.3091429,5598.74804733333,NA,NA
"4479","REEP1",9826.9716805,8838.958659,673.047108933333,NA
"4480","MTHFD2L",2111.15298475,1684.65039066667,NA,NA
"4481","JPT2",5055.63574225,2823.84830733333,NA,51.311611175
"4482","SLC25A22",40521.766605,38215.8476566667,1973.6222075,8029.77295
"4483","QTRT2",1279.717514,1622.05692533333,NA,NA
"4484","WDR54",3681.871765,3029.272461,NA,NA
"4485","ARMT1",2299.435119525,2798.44462066667,42.85270547,240.006500233333
"4486","CNOT10",932.2090606,3184.45572933333,NA,79.209287655
"4487","LRRC40",46569.0751975,27368.7135433333,122.850448616667,341.046310433333
"4488","SFXN1",57039.646485,42761.2825533333,NA,118.2270317
"4489","VIPAS39",7800.376709,4482.104248,2878.36630225,3552.35070825
"4490","COG4",1015.204833825,2629.11824566667,NA,44.550629615
"4491","MRPL44",6907.27319325,9342.04524733333,NA,NA
"4492","ISG20L2",3893.80004866667,1732.43339033333,NA,NA
"4493","L2HGDH",2807.12438975,4928.43408233333,140.747322096667,35.650290965
"4494","COPS7B",12362.9008775,8321.67399066667,37.9707635266667,225.235740633333
"4495","NHEJ1",3337.57238775,5447.39054366667,NA,NA
"4496","CAB39L",1214.378395075,NA,NA,NA
"4497","ELP3",2998.59845,4592.869385,NA,NA
"4498","POLR1B",182387.1387,241866.470053333,NA,204.716239933333
"4499","LIN28A",857.6583759,13660.3320333333,NA,578.386016866667
"4500","FN3KRP",2600.4826965,1785.25988766667,NA,NA
"4501","TBC1D17",13408.5002425,9987.31087033333,NA,NA
"4502","CARS2",5994.38647475,8194.61474633333,NA,NA
"4503","CERS4",3645.70419325,3615.93322733333,NA,NA
"4504","PPCS",14915.427,9381.92155,NA,NA
"4505","WDR41",1502.81347625,1388.41394066667,NA,NA
"4506","LIN7B",507.0865326,NA,NA,NA
"4507","ADGRL3",13893.68628,5692.38932333333,NA,NA
"4508","C17orf75",3979.49798575,4398.48616533333,NA,984.9546253
"4509","PELI2",1512.633682325,1306.51285803333,1043.73744975,481.5080821
"4510","PLEKHA5",7709.423706,5769.033366,119.9565405875,54.8749287933333
"4511","UPF2",7227.716797,4636.88411466667,NA,NA
"4512","GNB4",2173.903137,4010.01094566667,472.776931775,169.991284053333
"4513","XPO5",915.835060225,6447.250163,NA,NA
"4514","GRPEL1",2749.346161,5984.913574,84.2205934525,117.883998895
"4515","MYG1",39122.9472675,47769.6966166667,1548.10403425,1157.09446216667
"4516","PLEKHA1",5226.215027,2698.4934338,NA,NA
"4517","CACYBP",5196.2470705,7514.02457666667,2136.15530375,1408.881551
"4518","RRAGC",1644.62622075,3741.226156,1240.9370118,926.873199466667
"4519","ZFYVE1",5639.47534175,3628.50301133333,5497.39910925,4031.28434266667
"4520","IFT122",1564.27076695,1397.420451,NA,151.594731633333
"4521","PDF",5023.815491,4853.38916,690.387060075,490.5340271
"4522","RDH14",12734.2468295,9391.37565,173.3223171275,110.747416506667
"4523","PARVB",2736.68426525,2283.90450033333,NA,NA
"4524","AS3MT",1714.971222075,946.381663066667,74.4437141366667,79.9409243266667
"4525","PLGRKT",11918.32129,8266.272461,1496.0293885,1873.65616866667
"4526","VEZT",4460.59417725,5831.40787766667,NA,NA
"4527","LPAR2",1446.501678575,2159.56274433333,NA,NA
"4528","SLC25A19",810.0033875,667.955769866667,NA,NA
"4529","EML4",44915.647465,28074.5338566667,260.885536185,240.107131966667
"4530","GLOD4",67743.29883,39784.53125,NA,146.397557586667
"4531","PCDH9",3475.01776125,972.4084471,NA,294.25902935
"4532","MCCC2",9527.1418445,12838.1842466667,103.94782351,53.090285305
"4533","NCOA5",860.484537666667,4259.383382,NA,335.702343003333
"4534","TANC2",9087.211915,4457.64827466667,89.8496195333333,66.04771614
"4535","EPG5",674.9445394,471.093790666667,NA,36.79444313
"4536","MOV10",3130.47045875,5756.23518866667,83.32138316,109.03681182
"4537","ZNF532",6688.58189043333,3262.67952466667,NA,NA
"4538","ARHGEF10L",7177.20764175,2814.938802,NA,NA
"4539","ANO8",2382.298706,2420.48152633333,NA,145.619812036667
"4540","GBA2",2245.64288325,2417.86555966667,64.11536344,192.565238975
"4541","NCKAP5L",1908.60321025,723.411071766667,NA,NA
"4542","VAT1L",78780.621095,32248.47819,675.89660645,458.9092509
"4543","ROBO2",16574.4804675,8454.88956733333,NA,354.6899719
"4544","AGO4",549.937072666667,1325.26342766667,NA,254.44117735
"4545","CHD8",1639.95206733333,1612.64383966667,651.207671986667,114.61411668
